kreiskey1871,county1871,rbkey,lat_rad,lon_rad,kmwittenberg,zupreussen,hhsize,gpop,f_prot,f_jew,f_rw,f_miss,f_young,f_fem,f_ortsgeb,f_pruss,f_blind,f_deaf,f_dumb,f_urban,lnpop,lnkmb,poland,latlon,f_over3km,f_mine,inctaxpc,perc_secB,perc_secC,perc_secBnC,lnyteacher,rhs,yteacher,pop,kmb,uni1517,reichsstadt,hansestadt,f_cath,sh_al_in_tot,ncloisters1517_pkm2,school1517,dnpop1500
81,Ost-Sternberg,6,91.30999755859375,26.309999465942383,174.55999755859375,1525,4.721075057983398,-0.7859188914299011,97.78446960449219,1.1057018041610718,88.6290512084961,1.1787927150726318,24.75039291381836,51.24803924560547,55.8069953918457,99.92780303955078,0.06807492673397064,0.10520670562982559,0.15265285968780518,28.616222381591797,10.788824081420898,4.747103691101074,0,24.02366065979004,2.8833706378936768,0.4976655840873718,154.73233032226562,20.696731567382812,3.7504489421844482,24.447179794311523,684.48736572265625,0,939.05462646484375,48476,115.25,0,0,0,1.0541298389434814,0.48461538553237915,8.524931035935879e-4,0,0
82,West-Sternberg,6,91.3699951171875,25.8799991607666,159.75999450683594,1525,4.840334415435791,0.9199460744857788,98.80530548095703,0.48340317606925964,88.9127426147461,0.9798483848571777,25.29349708557129,50.81257629394531,65.21569061279297,99.935546875,0.06675567477941513,0.08056718856096268,0.15192671120166779,26.33626365661621,10.679182052612305,4.5862932205200195,0,23.646554946899414,2.9631474018096924,0.8410966396331787,171.47247314453125,20.175670623779297,4.189512729644775,24.365184783935547,688.26788330078125,0,975.2353515625,43442.00390625,98.13001251220703,0,0,0,0.5685741901397705,0.5757575631141663,9.340120595879853e-4,0,0
83,Züllichau-Schwiebus,6,90.91999816894531,27.270000457763672,207.05999755859375,1686,4.5927534103393555,1.5594979524612427,87.27082824707031,0.5292921662330627,91.63599395751953,3.1703710556030273,23.761798858642578,52.19464874267578,59.6751823425293,99.93761444091797,0.06238805502653122,0.06037553399801254,0.1288011372089386,34.71392059326172,10.813538551330566,5.0627217292785645,0,24.793886184692383,3.061460256576538,0.44127312302589417,192.34646606445312,26.466999053955078,4.905642509460449,31.372642517089844,678.11773681640625,0,881.10546875,49688.984375,158.02001953125,0,0,0,11.92215633392334,0.48427674174308777,0,0,0
84,Krossen,6,90.86000061035156,26.35999870300293,171.22999572753906,1525,4.719454288482666,1.1294715404510498,98.11323547363281,0.6096453070640564,89.857879638671875,0.9947426319122314,24.263551712036133,52.39149475097656,66.21672821044922,99.8893051147461,0.09252069145441055,0.09417285025119781,0.17017199099063873,30.001487731933594,11.010845184326172,4.8377885818481445,0,23.950695037841797,2.310141086578369,0.13002906739711761,176.19322204589844,27.168426513671875,6.604711532592773,33.773136138916016,688.94708251953125,0,981.8817138671875,60527.0234375,126.18998718261719,0,0,0,1.2638988494873047,0.5512820482254028,0,0,0
85,Guben,6,90.68000030517578,25.68000030517578,143.77999877929688,1815,4.911306858062744,4.865355014801025,95.50125885009766,0.35221412777900696,93.32343292236328,0.3697834312915802,24.23393440246582,50.99260330200195,61.0659294128418,99.86872100830078,0.062437959015369415,0.08004867285490036,0.09125548601150513,38.687522888183594,11.042313575744629,4.690980911254883,0,23.286623001098633,2.50041127204895,0.6917676329612732,223.23147583007812,33.49738311767578,6.662995338439941,40.160377502441406,694.10150146484375,0,1033.8189697265625,62461.99609375,108.96000671386719,0,0,0,3.933591842651367,0.5359116196632385,9.047972271218896e-4,0,0
86,Lübben,6,90.6500015258789,24.25,87.5999984741211,1815,4.985144138336182,-0.11672697961330414,98.88395690917969,0.3710412383079529,92.87322998046875,2.8829174041748047,23.892719268798828,50.794673919677734,63.31658172607422,99.83055114746094,0.06719645112752914,0.06719645112752914,0.11102021485567093,23.78462028503418,10.440799713134766,4.285790920257568,0,21.98262596130371,5.925421237945557,0.11370477080345154,157.20919799804688,17.865026473999023,3.8258309364318848,21.69085693359375,680.87451171875,0,905.7335205078125,34228.015625,72.65999603271484,0,0,0,0.7099450826644897,0.5132743120193481,9.628345724195242e-4,0,0
87,Luckau,6,90.5,23.940000534057617,75.08000183105469,1815,4.745362758636475,1.016041874885559,99.427581787109375,0.08668062835931778,94.26578521728516,1.102396011352539,23.892778396606445,51.445770263671875,61.314273834228516,99.847900390625,0.06051288917660713,0.12429674714803696,0.1046709343791008,31.258995056152344,11.020986557006836,4.347564697265625,0,21.665699005126953,1.2775139808654785,0.58660888671875,189.51194763183594,29.24824333190918,3.7363622188568115,32.98460388183594,687.75811767578125,0,970.276611328125,61143.97265625,77.290008544921875,0,0,0,0.38924506306648254,0.5133928656578064,7.687695324420929e-4,0,0
88,Kalau,6,90.30999755859375,24.349998474121094,92.470001220703125,1815,4.901557922363281,2.568734884262085,99.15574645996094,0.08503229171037674,93.7476806640625,1.5422353744506836,22.4161319732666,51.68343734741211,55.36007308959961,99.64366912841797,0.04251614585518837,0.11945012956857681,0.09717976301908493,22.812950134277344,10.807563781738281,4.542762756347656,0,21.99048614501953,2.9646522998809814,3.103990316390991,166.15402221679688,26.167816162109375,4.055706024169922,30.223522186279297,689.0645751953125,0,983.0360107421875,49392.98828125,93.95000457763672,0,0,0,0.7450448274612427,0.5494071245193481,0,0,0
89,Kottbus,6,90.33000183105469,25.009998321533203,118.30000305175781,1525,4.95205020904541,4.503041744232178,98.63203430175781,0.2518739700317383,93.01998138427734,2.4706621170043945,23.143749237060547,51.0821533203125,61.65633773803711,99.57769775390625,0.06937846541404724,0.14026513695716858,0.16439677774906158,34.5700798034668,11.101990699768066,4.663533687591553,0,22.59153175354004,1.7238701581954956,0.02409275621175766,201.89146423339844,29.25463104248047,5.667820930480957,34.92245101928711,705.67572021484375,0,1160.6751708984375,66303.015625,106.01002502441406,0,0,0,1.0421851873397827,0.5933333039283752,0,0,0
90,Sorau,6,90.12000274658203,26.420000076293945,175.0399932861328,1815,4.7219085693359375,4.561501502990723,96.32783508300781,0.3074638247489929,93.247344970703125,1.6724179983139038,23.340564727783203,50.87308120727539,54.672874450683594,99.701812744140625,0.06149276718497276,0.1113831177353859,0.4989036023616791,29.916810989379883,11.364297866821289,5.035392761230469,0,23.809703826904297,2.7561588287353516,1.0672037601470947,203.04693603515625,47.75563049316406,4.646155834197998,52.40178680419922,693.9515380859375,0,1032.269775390625,86189,153.75997924804688,0,0,0,3.1303298473358154,0.579365074634552,0,0,0
91,Spremberg,6,90.01000213623047,25.099998474121094,125.72000122070312,1815,5.103126525878906,9.913490295410156,97.96639251708984,0.1574133187532425,93.09339904785156,1.6296712160110474,24.29270362854004,50.07870864868164,56.847476959228516,99.19591522216797,0.04679855331778526,0.06807062029838562,0.13614124059677124,43.382259368896484,10.06496810913086,4.826952934265137,0,22.59250831604004,3.7079687118530273,1.590627670288086,193.91929626464844,46.747310638427734,5.752928733825684,52.50023651123047,685.9971923828125,0,953.34027099609375,23504.9921875,124.83001708984375,0,0,0,1.871942162513733,0.5,0,0,0
92,Demmin,7,94.09000396728516,22.760000228881836,228.14999389648438,1815,4.725253582000732,-3.508336067199707,99.2702407836914,0.2554141581058502,86.362579345703125,1.2274160385131836,25.15721893310547,51.00127029418945,48.98800277709961,98.905364990234375,0.08585348725318909,0.09014616161584854,0.16741430759429932,31.415939331054688,10.749162673950195,5.05056095123291,1,21.41488265991211,2.048441171646118,0.0696413442492485,279.8531799316406,23.115951538085938,5.11863899230957,28.23459243774414,680.469970703125,0,902.07684326171875,46591,156.11001586914062,0,0,0,0.3176579177379608,0.48677247762680054,0,0,0
93,Anklam,7,93.98999786376953,23.899999618530273,231.67999267578125,1815,4.796931743621826,-1.6313161849975586,98.87903594970703,0.7286275029182434,91.44981384277344,2.104617118835449,24.806304931640625,52.07213592529297,49.72470474243164,99.515350341796875,0.12198740243911743,0.07253304868936539,0.1879265457391739,37.717185974121094,10.319925308227539,5.005555629730225,1,22.46360969543457,0.5722178220748901,0.36711281538009644,296.47235107421875,22.00382423400879,7.265774250030518,29.26959991455078,682.537109375,1,920.9180908203125,30330.9921875,149.23997497558594,0,0,1,0.3659622371196747,0.5,0.0015644800150766969,0,6.257920176722109e-5
94,Usedom-Wollin,7,94.029998779296875,24.299999237060547,239.38999938964844,1720,4.832973957061768,0.32977646589279175,98.09593200683594,0.5517338514328003,90.237640380859375,3.3341712951660156,25.288190841674805,50.790035247802734,55.288429260253906,99.59148406982422,0.12912920117378235,0.14791162312030792,0.17843307554721832,31.775175094604492,10.659444808959961,5.040388107299805,1,22.84929084777832,2.6148409843444824,0.051975052803754807,214.65664672851562,22.910602569580078,13.851351737976074,36.76195526123047,679.66241455078125,0,894.8214111328125,42592.984375,154.5299835205078,0,0,0,0.84755706787109375,0.42307692766189575,0.0014536574017256498,0,0
95,Ükermünde,7,93.79000091552734,24.510000228881836,228.75,1720,4.599761962890625,-3.5335209369659424,96.35820770263672,0.8910518884658813,91.37623596191406,1.698642373085022,26.22842788696289,51.829124450683594,60.575069427490234,99.74373626708984,0.08463817089796066,0.08463817089796066,0.18808482587337494,32.61155700683594,10.658059120178223,4.956319808959961,1,22.987930297851562,2.184438705444336,0.17825311422348022,184.7566680908203,27.587291717529297,15.979867935180664,43.567161560058594,676.32769775390625,0,865.47369384765625,42534.00390625,142.0699920654297,0,0,0,2.6002726554870605,0.5256410241127014,0,0,0
96,Randow,7,93.37999725341797,24.42999839782715,204.00999450683594,1720,4.857165813446045,2.445673942565918,98.46228790283203,0.6001625657081604,89.49504089355469,0,26.725605010986328,50.514984130859375,48.2646484375,99.84300231933594,0.08128361403942108,0.08351056277751923,0.20599272847175598,25.250253677368164,11.405440330505371,4.756602764129639,1,22.812732696533203,1.795527458190918,0.24639616906642914,225.660400390625,35.460323333740234,8.338322639465332,43.79864501953125,684.06396484375,0,935.08709716796875,89808.984375,116.34998321533203,0,0,0,0.7504815459251404,0.4863387942314148,7.594340713694692e-4,0,0
97,Stadtkreis Stettin,7,93.2699966430664,25.360000610351562,216.61000061035156,1720,4.837338924407959,3.4711952209472656,94.505767822265625,2.3898792266845703,97.79479217529297,1.3623977899551392,15.803618431091309,49.018089294433594,40.9556884765625,99.05086517333984,0.1376507580280304,0.11012060940265656,0.06292606145143509,100,11.242166519165039,4.841348648071289,1,23.65327262878418,0,0.0091182636097073555,NA,30.2270450592041,22.61329460144043,52.84033966064453,738.72906494140625,1,1615.32373046875,76280.03125,126.64002990722656,0,0,1,2.511798620223999,0,0,0,0.0014932802878320217
98,Greifenhagen,7,90.11000061035156,19.93000030517578,87.220001220703125,1720,4.9214959144592285,-1.229934573173523,98.9673080444336,0.8088484406471252,92.207061767578125,0.4046110510826111,26.080659866333008,51.01952362060547,62.520225524902344,99.97742462158203,0.0771227553486824,0.10910048335790634,0.16176968812942505,23.45096206665039,10.881098747253418,5.1271138191223145,1,17.95892333984375,0.22296543419361115,0.07003781944513321,208.9150390625,20.04949378967285,4.977354526519775,25.0268497467041,680.831787109375,0,905.34661865234375,53161.98046875,168.53001403808594,0,0,0,0.1843421906232834,0.5289255976676941,0.0020768647082149982,0,0
99,Pyritz,7,92.76000213623047,25.989999771118164,209.1699981689453,1720,5.0581865310668945,-1.894761085510254,98.40269470214844,1.209155797958374,91.14332580566406,1.626935601234436,25.100568771362305,51.12093734741211,53.48044204711914,99.90354919433594,0.08233550190925598,0.10350749641656876,0.1670234501361847,16.620010375976562,10.657470703125,4.800736904144287,1,24.10832405090332,1.5738499164581299,0.19564563035964966,242.0775146484375,16.745258331298828,3.1353466510772705,19.880605697631836,675.07977294921875,0,854.7403564453125,42508.984375,121.59999084472656,0,0,0,0.27053093910217285,0.542682945728302,0,0,0
100,Saatzig,7,93.13999938964844,26.910001754760742,251.47999572753906,1720,4.924534320831299,-1.2424875497817993,97.60358428955078,1.187172770500183,90.92675018310547,0.6730830073356628,24.810808181762695,50.499778747558594,53.92097854614258,99.8470687866211,0.053604088723659515,0.08986566960811615,0.10247840732336044,40.302391052246094,11.057661056518555,5.100841522216797,1,25.063974380493164,1.1507278680801392,0.042844902724027634,269.33807373046875,22.96129608154297,6.180377006530762,29.141674041748047,688.24188232421875,0,974.9818115234375,63428.0234375,164.1599884033203,0,0,0,0.6322129368782043,0.4080459773540497,0,0,0
101,Naugard,7,93.66999816894531,26.39000129699707,260.9100036621094,1720,5.172388076782227,-2.5482871532440186,98.28565216064453,0.8535570502281189,88.99002838134766,0.3815375566482544,27.008209228515625,49.866180419921875,53.09414291381836,99.92585754394531,0.08499403297901154,0.10669463127851486,0.22604796290397644,30.787731170654297,10.920492172241211,5.1421895027160645,1,24.719514846801758,1.1934552192687988,0.47176292538642883,179.01185607910156,16.763614654541016,4.520679473876953,21.28429412841797,681.52349853515625,0,911.6307373046875,55298.0078125,171.0899658203125,0,0,0,0.8571738600730896,0.5779221057891846,0,0,0
102,Kammin,7,94.19000244140625,25.770000457763672,274.0199890136719,1720,5.134819507598877,-0.6662863492965698,98.65618896484375,0.47090715169906616,92.927459716796875,1.0546560287475586,25.945833206176758,51.473594665527344,50.99120330810547,99.94257354736328,0.11944961547851562,0.10796406865119934,0.19755128026008606,12.085084915161133,10.6812744140625,5.218461990356445,1,24.272764205932617,1.693043828010559,0.24392947554588318,160.96359252929688,16.0882568359375,7.894445419311523,23.982704162597656,670.86944580078125,0,819.50006103515625,43532.9921875,184.6499786376953,0,0,0,0.1516091227531433,0.5233644843101501,0.0017606718465685844,0,0
103,Greifenberg,7,94.11000061035156,26.530000686645508,285.9700012207031,1720,5.345389366149902,-2.7769832611083984,98.53440856933594,1.109892725944519,94.25419616699219,1.9898569583892822,24.061941146850586,50.410526275634766,55.15230941772461,99.95185852050781,0.08290765434503555,0.14441978931427002,0.1872108280658722,33.07212829589844,10.52918529510498,5.278063774108887,1,24.967382431030273,0.44979920983314514,0.07264362275600433,214.45651245117188,17.19837760925293,3.287123918533325,20.48550033569336,681.688232421875,0,913.13372802734375,37391,195.99002075195312,0,0,0,0.19523414969444275,0.44999998807907104,0.002616842044517398,0,0
104,Regenwalde,7,93.8499984741211,26.8700008392334,282.0299987792969,1720,5.502602577209473,-1.179940938949585,98.52848815917969,0.8324574828147888,88.973907470703125,2.09424090385437,27.3260440826416,50.99222183227539,44.76140594482422,99.93693542480469,0.07988227903842926,0.11982341855764389,0.2144208699464798,26.859365463256836,10.769957542419434,5.259420394897461,1,25.21749496459961,3.194568157196045,0.43456459045410156,191.64341735839844,18.63613510131836,3.392946720123291,22.029083251953125,672.88958740234375,0,836.22344970703125,47569.99609375,192.36996459960938,0,0,0,0.40782004594802856,0.4000000059604645,0,0,0
105,Schivelbein,8,93.8499984741211,27.520000457763672,298.8699951171875,1648,5.362496376037598,-1.9212149381637573,97.87488555908203,1.8029719591140747,90.96708679199219,1.968587875366211,26.888704299926758,50.75859832763672,45.942012786865234,99.9376449584961,0.04156707972288132,0.10911358147859573,0.13509300351142883,28.650108337402344,9.865058898925781,5.3469648361206055,1,25.8275203704834,1.761864185333252,0.22660623490810394,183.42701721191406,18.99493408203125,3.7056784629821777,22.700613021850586,677.97137451171875,0,879.81683349609375,19246.0078125,209.97003173828125,0,0,0,0.30655720829963684,0.5476190447807312,0,0,0
106,Dramburg,8,93.41999816894531,27.599998474121094,283.2799987792969,1808,5.187278747558594,-0.8448644280433655,98.47611999511719,1.1552011966705322,88.97883605957031,2.457740068435669,26.329299926757812,50.86162185668945,54.72594451904297,99.9399185180664,0.09012207388877869,0.10650789737701416,0.21301579475402832,34.20542526245117,10.508268356323242,5.278726577758789,1,25.783920288085938,1.9694656133651733,0.19032849371433258,136.7788848876953,22.120399475097656,3.468208074569702,25.588607788085938,677.896240234375,0,879.15606689453125,36617.015625,196.11997985839844,0,0,0,0.19662997126579285,0.5545454621315002,8.423251565545797e-4,0,0
107,Neustettin,8,93.7300033569336,29.15999984741211,341.9700012207031,1648,5.404252052307129,0.5083835124969482,97.9424819946289,1.455751657485962,87.51823425292969,3.406386137008667,28.008827209472656,50.87043762207031,53.04035568237305,99.950653076171875,0.08087509870529175,0.2028731107711792,0.17957013845443726,21.10702896118164,11.197556495666504,5.546816825866699,1,27.331668853759766,4.680613040924072,0.04113687202334404,135.2833709716797,15.62827205657959,3.362004518508911,18.990276336669922,669.8663330078125,0,811.32061767578125,72951.96875,256.4200134277344,0,0,0,0.41122931241989136,0.5697211027145386,0,0,0
108,Belgard,8,94.27000427246094,27.900001525878906,327.67999267578125,1648,5.450747966766357,0.9823002815246582,98.3039321899414,1.1178631782531738,90.20198822021484,1.5944832563400269,27.332094192504883,50.641693115234375,43.757652282714844,99.96598815917969,0.05895424261689186,0.11564100533723831,0.18593262135982513,23.717744827270508,10.694260597229004,5.473698139190674,1,26.301332473754883,4.539450168609619,0.15479876101016998,158.95252990722656,16.72379493713379,4.2569661140441895,20.98076057434082,669.2216796875,0,806.10723876953125,44102.0078125,238.33998107910156,0,0,0,0.4920411705970764,0.47058823704719543,0,0,0
109,Kolberg-Körlin,8,94.30999755859375,27.689998626708984,324.5400085449219,1648,5.314634323120117,-1.1281839609146118,97.044097900390625,0.9825190305709839,92.68115997314453,3.050971269607544,25.679000854492188,49.505611419677734,48.17472839355469,99.9019546508789,0.09804330766201019,0.10012932866811752,0.18357044458389282,33.49117660522461,10.777664184570312,5.459372520446777,1,26.114437103271484,1.9997661113739014,0.1143619567155838,225.9581298828125,18.59334945678711,5.2701802253723145,23.863529205322266,678.224853515625,1,882.0498046875,47938.01953125,234.949951171875,0,0,1,1.8857691287994385,0.4545454680919647,0.002150445245206356,0,5.376112676458433e-5
110,Köslin,8,94.56999969482422,28.25,350.82000732421875,1648,5.120200157165527,-1.905785083770752,97.9690933227539,0.7785528898239136,93.1266098022461,1.8026384115219116,25.639863967895508,51.73448181152344,48.80836486816406,99.95714569091797,0.07618866115808487,0.19761432707309723,0.1880907565355301,31.811147689819336,10.645448684692383,5.565745830535889,1,26.71602439880371,2.1342647075653076,0.005405989941209555,284.6134338378906,19.888635635375977,4.654557228088379,24.543193817138672,684.21337890625,0,936.48529052734375,42001,261.3200378417969,0,0,0,1.0737838745117188,0.4166666567325592,0.001337327528744936,0,0
111,Bublitz,8,94.16999816894531,28.950000762939453,352.6499938964844,1818,5.3722758293151855,0.05191618204116821,98.198028564453125,0.9057031273841858,86.49061584472656,6.052098751068115,27.746591567993164,51.23354721069336,47.573001861572266,99.9764175415039,0.09434407204389572,0.14623332023620605,0.21227416396141052,20.052833557128906,9.961709022521973,5.579390048980713,1,27.26221466064453,7.688622951507568,0,130.48757934570312,15.856374740600586,3.0009171962738037,18.85729217529297,669.34039306640625,0,807.06475830078125,21198.994140625,264.90997314453125,0,0,0,0.08490966260433197,0.6111111044883728,0,0,0
112,Schlawe,8,94.8499984741211,29.10999870300293,386.17999267578125,1648,5.004132270812988,-1.779287338256836,98.73038482666016,0.8064099550247192,87.65508270263672,3.046485185623169,26.30702781677246,52.54954528808594,57.96990966796875,99.95484161376953,0.11354252696037292,0.13418662548065186,0.34191784262657166,18.242929458618164,11.258085250854492,5.693698406219482,1,27.61083221435547,1.7241379022598267,0.13131114840507507,169.31820678710938,15.504562377929688,4.74361515045166,20.248178482055664,669.09027099609375,0,805.04864501953125,77504.03125,296.989990234375,0,0,0,0.23482657968997955,0.39256197214126587,0,0,0
113,Rummelsburg,8,94.25,29.6299991607666,375.7900085449219,1657,5.457216262817383,-0.5044528841972351,98.41324615478516,0.7918126583099365,74.02472686767578,0.06112202629446983,28.314346313476562,51.42087936401367,44.56058883666992,99.9812240600586,0.1157986968755722,0.17526289820671082,0.2315973937511444,14.73147201538086,10.371990203857422,5.66573429107666,1,27.9262752532959,10.352060317993164,0.033019647002220154,94.6943588256836,17.310548782348633,3.244180202484131,20.554729461669922,667.864501953125,0,795.2408447265625,31952.00390625,288.7999572753906,0,0,0,0.3035803735256195,0.39849624037742615,0,0,0
114,Stolp,8,95.05000305175781,29.73000144958496,411.69000244140625,1648,5.360196113586426,1.5859665870666504,97.63585662841797,1.2223820686340332,82.853302001953125,2.012063503265381,26.306270599365234,51.893497467041016,49.84202575683594,99.894317626953125,0.0838889628648758,0.1318255066871643,0.15034645795822144,17.73543357849121,11.427236557006836,5.776753902435303,1,28.258365631103516,1.9268802404403687,0.16722407937049866,192.06605529785156,18.713661193847656,5.466940879821777,24.180601119995117,674.13238525390625,0,846.68084716796875,91787.9765625,322.7099304199219,0,0,0,0.587222695350647,0.4712643623352051,0,0,1.7940919860848226e-5
115,Lauenburg,8,95.19000244140625,30.959999084472656,451.9200134277344,1773,5.694466590881348,-0.3908885717391968,92.7471923828125,1.062811017036438,74.197265625,3.9869918823242188,28.172666549682617,51.507789611816406,43.481815338134766,99.9486083984375,0.12613579630851746,0.14015088975429535,0.19387541711330414,20.534442901611328,10.66455078125,5.896796703338623,1,29.4708251953125,3.2249906063079834,0.35795027017593384,139.48390197753906,14.88947582244873,3.7867372035980225,18.676212310791016,668.701171875,0,801.92230224609375,42811.01953125,363.8700256347656,0,0,0,5.592020511627197,0.4780219793319702,0,0,0
116,Bütow,8,94.55000305175781,30.520000457763672,413.9700012207031,1773,5.322388648986816,-2.6481258869171143,80.9092025756836,1.7306338548660278,72.03958892822266,6.719863414764404,27.358919143676758,51.74098587036133,47.3978385925293,99.97515869140625,0.09522626549005508,0.30638015270233154,0.1656108945608139,19.0286922454834,10.092164039611816,5.790571689605713,1,28.85666275024414,5.986645221710205,0.05683755874633789,139.72987365722656,15.459815979003906,3.614868640899658,19.074684143066406,664.78765869140625,0,771.1451416015625,24153.00390625,327.2000427246094,0,0,0,17.169710159301758,0.4307692348957062,0,0,0
117,Rügen,9,94.9800033569336,23.450000762939453,288.4700012207031,1815,4.6272783279418945,-2.8672842979431152,99.61268615722656,0.04595286399126053,84.03678131103516,0.02334539406001568,25.013675689697266,51.83702087402344,41.77553176879883,99.84244537353516,0.10503511875867844,0.07221164554357529,0.17724676430225372,12.370073318481445,10.72983169555664,5.3525214195251465,1,22.272809982299805,3.5158276557922363,0.019863931462168694,232.3955078125,18.672096252441406,7.885981559753418,26.558076858520508,676.95416259765625,0,870.91259765625,45699,211.13999938964844,0,0,0,0.31948181986808777,0.4378882050514221,0.0020677605643868446,0,0
118,Franzburg (incl Stralsund),9,94.58000183105469,22.48000144958496,258.2699890136719,1815,4.466997146606445,-3.826930284500122,98.1922836303711,0.22613948583602905,87.14021301269531,0,23.335908889770508,52.68909454345703,49.007652282714844,99.43394470214844,0.08146639168262482,0.09832151979207993,0.25001755356788635,53.005126953125,11.173177719116211,5.24074125289917,1,21.261585235595703,2.6688454151153564,0.09074410051107407,239.97747802734375,17.25205421447754,14.769937515258789,32.02199172973633,676.9822998046875,0,871.15765380859375,71194.9921875,188.8100128173828,0,0,0,1.380715012550354,0.4921466112136841,0,0,9.816520469030365e-5
119,Greifswald,9,94.41999816894531,23.360000610351562,252.8000030517578,1815,4.6824259757995605,-2.3058230876922607,98.6402359008789,0.25058040022850037,85.18849182128906,1.045501470565796,24.925378799438477,51.69694519042969,45.70697021484375,99.59649658203125,0.10502266138792038,0.06817260384559631,0.25795039534568787,51.25474548339844,10.901800155639648,5.166897773742676,1,22.0565128326416,1.3349123001098633,0.2498731166124344,296.6092529296875,25.030258178710938,10.311169624328613,35.341426849365234,688.0069580078125,1,972.69403076171875,54273.9765625,175.3699493408203,1,0,1,0.9691565036773682,0.5027027130126953,0.005146521609276533,0,0
120,Grimmen,9,94.44000244140625,22.760000228881836,250.67999267578125,1815,4.805196285247803,-4.547555446624756,99.7256088256836,0.07801360636949539,78.5064697265625,0.8140217661857605,26.63492202758789,51.60734558105469,40.71503448486328,99.4135513305664,0.11029510945081711,0.06456299126148224,0.18023835122585297,27.033061981201172,10.523338317871094,5.184924602508545,1,21.494543075561523,2.9958677291870117,0.16521279513835907,203.48388671875,19.09859848022461,3.409992218017578,22.508590698242188,678.0416259765625,1,880.43511962890625,37173.01171875,178.5599822998047,0,0,1,0.1909988522529602,0.5154638886451721,0,0,0
121,Wreschen,10,91.31999969482422,30.68000030517578,342.6400146484375,1793,5.382526874542236,3.910324811935425,8.30295181274414,4.447385787963867,52.4395751953125,6.7178635597229,29.1140193939209,51.760475158691406,44.30155563354492,99.6379165649414,0.1548219621181488,0.2022673785686493,0.1198621615767479,19.480098724365234,10.597784042358398,5.648763179779053,1,28.016979217529297,4.5297369956970215,0.03861003741621971,123.88636016845703,13.79665470123291,3.8803088665008545,17.676963806152344,666.51025390625,0,784.54388427734375,40046,283.9400634765625,0,0,0,87.249664306640625,0.5052083134651184,0,0,0
122,Pleschen,10,90.70999908447266,30.540000915527344,334.7699890136719,1793,5.0629706382751465,5.817854881286621,14.434674263000488,3.0464484691619873,50.182525634765625,1.0533429384231567,29.867944717407227,52.198211669921875,50.79429626464844,99.86924743652344,0.1258457750082016,0.11767397820949554,0.1258457750082016,16.670480728149414,11.021674156188965,5.65301513671875,1,27.702835083007812,8.836594581604004,0.01292379293590784,119.3416748046875,10.950760841369629,3.3084909915924072,14.259251594543457,665.64385986328125,0,777.7760009765625,61186.02734375,285.1499328613281,0,0,0,82.06452941894531,0.505836546421051,0,0,0
123,Schroda,10,91.13999938964844,30.149999618530273,320.75,1793,5.21928071975708,4.623323440551758,16.042652130126953,1.7712016105651855,55.987911224365234,3.3626298904418945,28.20543670654297,51.406776428222656,41.398590087890625,99.968048095703125,0.09584856033325195,0.15775075554847717,0.1297949254512787,17.692047119140625,10.821356773376465,5.579012393951416,1,27.478710174560547,6.660798072814941,0.14872385561466217,134.63442993164062,8.649971008300781,2.6770293712615967,11.327000617980957,666.689208984375,0,785.94915771484375,50078.98828125,264.8099365234375,0,0,0,82.18614196777344,0.48175182938575745,0,0,0
124,Schrimm,10,90.90999603271484,29.69999885559082,302.0799865722656,1793,5.126866817474365,3.043027639389038,17.92186164855957,3.738706588745117,58.49961471557617,2.256387948989868,28.6038818359375,51.68120193481445,49.42341613769531,99.85780334472656,0.11965247988700867,0.16820712387561798,0.13005705177783966,26.666898727416992,10.962440490722656,5.522260665893555,1,27.000268936157227,8.470100402832031,0.2947458326816559,118.67610168457031,12.366510391235352,4.164886951446533,16.531396865844727,668.606689453125,0,801.16497802734375,57667.0078125,250.20001220703125,0,0,0,78.335968017578125,0.4958333373069763,0,0,0
125,Kosten,10,90.9000015258789,29.059999465942383,276.9100036621094,1793,5.068698883056641,2.7016961574554443,13.464386940002441,1.3190897703170776,59.677459716796875,4.039478302001953,29.11667823791504,52.46743392944336,53.43446731567383,99.91085052490234,0.11181287467479706,0.16469734907150269,0.1556314378976822,17.890060424804688,11.100163459777832,5.419295310974121,1,26.415538787841797,8.270944595336914,0.032115329056978226,143.77188110351562,12.621325492858887,3.1437342166900635,15.765058517456055,665.5516357421875,0,777.05908203125,66181.9765625,225.72000122070312,0,0,0,85.20745849609375,0.48638132214546204,0.0025836455170065165,0,0
126,Buk,10,91.38999938964844,28.829999923706055,271.6000061035156,1793,4.908343315124512,2.1222169399261475,33.33794021606445,3.164677381515503,68.984344482421875,3.2994191646575928,28.010501861572266,52.75613784790039,59.75401306152344,99.93953704833984,0.06909775733947754,0.10364663600921631,0.08291731029748917,19.960615158081055,10.966282844543457,5.354650497436523,1,26.34773826599121,5.253471851348877,0.008635951206088066,128.58248901367188,12.522130012512207,3.6745972633361816,16.196725845336914,674.3673095703125,0,848.67230224609375,57889.01171875,211.5900115966797,0,0,0,63.48183822631836,0.4580645263195038,0,0,0
